"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"esparzaetal2020",0.0075853231297055,0.0214096982903427,1529,"colombia","2016","N","N","N","N","N","N","s",2,"individual","Colombian Conflict",1,1,"1","1","2",0.0075853231297055,0.000654374953571045
"fabbeetal2023",-0.388087325363159,0.0384527089342387,1013,"turkey","2016","N","N","N","N","N","N","o",2.5,"Individual","Syrian Civil War",1,1,"1","0","2",-0.388087325363159,0.000712905495733507
"fabbeetal2023",-0.257502443193857,0.0341262719185799,1016,"turkey","2016","N","N","N","N","N","N","s",2.5,"Individual","Syrian Civil War",1,1,"1","0","2",-0.257502443193857,0.000858898196205733
"getmanskyweiss2023b",-0.0371369249797192,0.0296114993047066,1139,"israel","1986","N","N","N","Y","N","N","o",13,"Individual","Israel-Palestine conflict",1,1,"1","0","1",-0.0371369249797192,0.00087631247773649
"getmanskyweiss2023b",0.00944351188298531,0.0212950823010752,2769,"israel","1996","N","N","N","Y","N","N","o",23,"Individual","Israel-Palestine conflict",1,1,"1","0","1",0.00944351188298531,0.000361207242817807
"getmanskyweiss2023b",-0.0340213715574572,0.0317803334668297,1269,"israel","2006","N","N","N","Y","N","N","o",33,"Individual","Israel-Palestine conflict",1,1,"1","0","1",-0.0340213715574572,0.000786818952881561
"getmanskyweiss2023b",-0.0305297972711846,0.035092399340786,1171,"israel","2015","N","N","N","Y","N","N","o",42,"Individual","Israel-Palestine conflict",1,1,"1","0","1",-0.0305297972711846,0.000853108317699906
"gonzaleztraunmuller2023",0.000380811163228391,0.0288590951036196,1077,"srilanka","2016","N","N","N","N","N","N","s",20,"Individual","Sri Lankan Civil War",1,1,"1","1","1",0.000380811163228391,0.000929367760191205
"grossmanetal2015",0.100398344123559,0.0617353644863481,2334,"israel","2013","N","N","Y","N","N","N","o",10.5,"Individual","Israel-Palestine conflict",1,1,"0","0","1",0.100398344123559,0.000420035125553785
"hayesmcallister2001",-0.00284640087150259,0.0512964286323283,400,"northernireland","1998","N","N","N","N","N","N","s",12.5,"Individual","The Troubles",1,1,"0","0","1",-0.00284640087150259,0.00250622505280652
"hazlett2020",-0.143912875389444,0.0414924087822046,1276,"chad","2009","N","N","N","N","N","N","s",5.5,"Individual","War in Darfur",1,1,"1","1","2",-0.143912875389444,0.000752162439704734
"henrichetal2019b",-0.0267675514564049,0.0565992239416414,397,"tajikistan","2011","N","N","N","N","N","N","s",16.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",-0.0267675514564049,0.00252163512563864
"hirschhoefleretal2016",0.119800130354299,0.0324366940367031,1627,"israel","2014","N","N","N","N","N","N","s",11.5,"Individual","Israel-Palestine conflict",1,1,"1","1","1",0.119800130354299,0.00059747960607802
"krause2017",-0.0360966874035564,0.0155805456862631,1074,"colombia","2016","N","N","N","N","N","N","o",1.5,"Municipality","Colombia conflict",1,1,"0","0","2",-0.0360966874035564,0.00092953938122087
"kreimanmasullo2020",-0.0139996562895701,0.0277589544584196,954,"colombia","2016","N","N","Y","N","N","N","o",17,"Municipality","Colombia conflict",1,1,"1","1","2",-0.0139996562895701,0.00104890667120648
"liendobraithwaite2018",-0.00289899702128316,0.0323538161942282,1136,"colombia","2014","N","N","N","N","N","N","o",7,"Individual","Colombia conflict",1,1,"0","0","2",-0.00289899702128316,0.000881042459650371
"liendobraithwaite2018",0.0125804417993079,0.0296617127124194,1136,"colombia","2014","N","N","N","N","N","N","s",7,"Individual","Colombia conflict",1,1,"0","0","2",0.0125804417993079,0.000880778405301211
"mcallister2004",-0.0122930216171821,0.0455042721816696,406,"northernireland","1998","N","N","N","N","N","N","o",15,"Individual","The Troubles",1,1,"1","1","1",-0.0122930216171821,0.0024683895952489
"mcallister2004",0.00214823186701186,0.0476481431426139,406,"northernireland","1998","N","N","N","N","N","N","s",15,"Individual","The Troubles",1,1,"1","1","1",0.00214823186701186,0.00246911301289133
"meernik2020",-0.0754847813872634,0.0309964870000096,1454,"colombia","2016","N","N","N","N","N","N","o",26,"Individual","Colombia conflict",1,1,"0","0","2",-0.0754847813872634,0.000680410572757982
"meernik2020",0.0116309428557431,0.0260545958106484,1450,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",0.0116309428557431,0.000689944417278768
"mironovaetal2019",0.202724049588121,0.073567193115565,216,"syria","2014","N","N","N","N","N","N","s",1.5,"Individual","Syrian Civil War",1,1,"0","0","2",0.202724049588121,0.00427672040073059
"mironovawhitt2021a",-0.0728398813556305,0.0352376800083159,595,"iraq","2019","N","N","N","N","N","N","s",3.5,"Individual","ISIL insurgency",1,1,"1","0","2",-0.0728398813556305,0.00166568493816877
"mironovawhitt2021b",-0.144701734819515,0.138956858696205,400,"ukraine","2015","Y","N","N","N","N","N","s",0.5,"Individual","Russo-Ukrainian War",1,1,"1","0","1",-0.144701734819515,0.00240240912410499
"nussioetal2015",-0.0100081114471231,0.0289601819952739,1412,"colombia","2013","N","N","N","N","N","N","s",8.5,"Individual","Colombia conflict",1,1,"0","0","2",-0.0100081114471231,0.000708575255452168
"pechenkinaetal2019",-0.266713583254774,0.0314549630028072,1989,"ukraine","2015","N","N","N","N","N","N","s",0.5,"Individual","Russo-Ukrainian War",1,1,"1","1","1",-0.266713583254774,0.000433998027559165
"pechenkinagamboa2019",-0.200199254410455,0.043132170598904,1052,"colombia","2016","N","N","N","N","N","N","o",2.5,"Municipality","Colombia conflict",1,1,"1","1","2",-0.200199254410455,0.000876733494522376
"popovic2022",-0.0548920029031878,0.0659534034163257,467,"serbia","2000","Y","N","N","N","N","N","o",1,"Municipailty","Yugoslavian Wars",1,1,"1","0","1",-0.0548920029031878,0.00213301033261566
"schaub2023",0.0760196363998508,0.0289153687818039,1595,"armenia","2018","N","N","N","N","N","N","s",99,"Individual","World War I",1,1,"0","1","",0.0760196363998508,0.000620122601274948
"tellez2019",-0.0503940712763674,0.0215202901913869,4659,"colombia","2015","N","N","N","N","N","N","o",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",-0.0503940712763674,0.000213595389552956
"tellez2019",-0.0018249515000589,0.0152027935978596,4659,"colombia","2015","N","N","N","N","N","N","s",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",-0.0018249515000589,0.000214682983923387
"weintraubetal2015",-0.0659907209106449,0.0401441954494009,998,"colombia","2014","N","N","N","N","N","N","o",15,"Municipality","Colombia Conflict",1,1,"1","1","2",-0.0659907209106449,0.000994292290446171
