"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"mironovawhitt2016",0.259159113327424,0.0478516422906795,1127,"bosnia","2013","N","N","N","N","N","N","s",19.5,"Individual","Yugoslavian Wars",1,1,"1","0","1",0.259159113327424,0.000772809979076426
"mironovawhitt2018",0.0414102076676493,0.0494363290930469,465,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.0414102076676493,0.00214778734904969
"mironovawhitt2018",0.133785293347697,0.0424307911536639,458,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.133785293347697,0.002110554369888
"mironovawhitt2018",0.13131851965248,0.044412610541672,465,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.13131851965248,0.00208148333496025
"mironovawhitt2018",0.210595477965002,0.0626181560268136,211,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.210595477965002,0.00434888596290566
"mironovawhitt2018",-0.128692027200678,0.0962103516506198,211,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",-0.128692027200678,0.0046054810100892
"mironovawhitt2021b",-0.127880157263726,0.155950708318712,400,"ukraine","2015","Y","N","N","N","N","N","s",0.5,"Individual","Russo-Ukrainian War",1,1,"1","0","1",-0.127880157263726,0.00242496431656557
"mullerwhitt2020",-0.0184802993243663,0.0704033976272213,154,"tajikistan","2015","N","N","N","N","N","N","s",20.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",-0.0184802993243663,0.00653148414189983
"rohneretal2013",0.026536942327921,0.0502696943018573,2250,"uganda","2008","N","N","Y","N","N","N","o",4.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"0","0","2",0.026536942327921,0.000444016041482667
"wernerlambsdorff2020",0.0670888941837712,0.038962506750683,308,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0670888941837712,0.00322807302551384
"wernerlambsdorff2020",0.0370786755962645,0.052177623604688,310,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0370786755962645,0.00322735350739349
"wernerlambsdorff2020",0.0179869879894524,0.0436526514672859,214,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0179869879894524,0.00469179831548788
