"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"delucaverpoorten2015b",0.0187173649010934,0.0177898965562645,4283,"uganda","2008","Y","N","Y","N","N","N","o",4,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.0187173649010934,0.000233372125931868
"delucaverpoorten2015b",0.00713502654372813,0.00628105620480005,4191,"uganda","2012","Y","N","Y","N","N","N","o",6,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.00713502654372813,0.000238639185055877
"dinasetal2021a",-0.0378258117507929,0.0173516115434588,3155,"germany","2018","N","N","N","N","N","N","o",71.5,"Individual","World War II",1,1,"1","1","",-0.0378258117507929,0.000316151066295699
"dinasetal2021b",-0.0675978672764707,0.025812419882691,1517,"germany","2018","N","N","N","N","N","N","s",71.5,"Individual","World War II",1,1,"0","0","",-0.0675978672764707,0.000653616053265567
"dinasetal2021b",-0.0202324849909393,0.025247732362808,1517,"germany","2018","N","N","N","N","N","N","s",71.5,"Individual","World War II",1,1,"0","0","",-0.0202324849909393,0.000659090673266774
"dinasetal2021c",-0.0862777841885217,0.0227657342304864,1534,"greece","2017","N","N","N","N","N","N","s",96.5,"Individual","Greco-Turkish War",1,1,"0","0","",-0.0862777841885217,0.000642640377628081
"dinasetal2021c",-0.0668079359365621,0.020361504272748,1793,"greece","2017","N","N","N","N","N","N","s",96.5,"Individual","Greco-Turkish War",1,1,"0","0","",-0.0668079359365621,0.000553065468996315
"dyrstad2012a",-0.00882663216306911,0.0158139059983812,2436,"bosnia","2003","N","N","N","N","N","N","s",9.5,"Individual","Yugoslavian Wars",1,1,"0","1","1",-0.00882663216306911,0.000410613629239916
"dyrstad2012b",0.24016792652323,0.0742125614937989,939,"croatia","2003","N","N","N","N","N","N","s",10,"Individual","Yugoslavian Wars",1,1,"0","1","1",0.24016792652323,0.000946658624258341
"dyrstad2012c",-0.00409513656679782,0.024836968756961,1266,"kosovo","2003","N","N","N","N","N","N","s",4.5,"Individual","Yugoslavian Wars",1,1,"0","1","1",-0.00409513656679782,0.000790487320153546
"esparzaetal2020",0.0838355278763368,0.0290774517884104,1542,"colombia","2016","N","N","N","N","N","N","o",2,"individual","Colombian Conflict",1,1,"1","1","2",0.0838355278763368,0.000639839459362745
"esparzaetal2020",-0.0178993262275686,0.0205950771609647,1542,"colombia","2016","N","N","N","N","N","N","s",2,"individual","Colombian Conflict",1,1,"1","1","2",-0.0178993262275686,0.000648513517773076
"esparzaetal2020",0.0734510058062677,0.0265057580785583,1548,"colombia","2016","N","N","N","N","N","N","o",2,"individual","Colombian Conflict",1,1,"1","1","2",0.0734510058062677,0.000639456371079081
"esparzaetal2020",-0.0249746052418633,0.0199786750339003,1548,"colombia","2016","N","N","N","N","N","N","s",2,"individual","Colombian Conflict",1,1,"1","1","2",-0.0249746052418633,0.000645606287799787
"ghosnetal2019",0.0178652822375067,0.0221239033870643,2377,"lebanon","2017","N","N","N","N","N","N","s",34.5,"Individual","Lebanese civil war",1,1,"0","0","1",0.0178652822375067,0.000420606803556211
"ghosnetal2019",0.0296459631681445,0.0220300209289786,2357,"lebanon","2017","N","N","N","N","N","N","s",34.5,"Individual","Lebanese civil war",1,1,"0","0","1",0.0296459631681445,0.000423702464419026
"grosjean2014",-0.00288505408926969,0.0086441626327688,31321,"europe","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",-0.00288505408926969,3.19279486907754e-05
"grosjean2014",-0.0101700360821345,0.00760181111916036,31321,"europe","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",-0.0101700360821345,3.19218758438654e-05
"hadzictavits2021",0.143713688883079,0.0621583843618247,174,"bosnia","2000","Y","N","N","N","N","N","o",6.5,"Municipalities","Yugoslavian Wars",1,1,"1","1","1",0.143713688883079,0.00554404233210954
"hartmanmorse2018",-0.131806381235814,0.029845951945191,1225,"liberia","2013","N","N","N","N","N","N","s",2.5,"Individual","Ivorian Civil war",1,1,"1","0","2",-0.131806381235814,0.00078885292006089
"hartmanmorse2018",-0.113271033823088,0.0294397316751858,1225,"liberia","2013","N","N","N","N","N","N","s",2.5,"Individual","Ivorian Civil war",1,1,"1","0","2",-0.113271033823088,0.00079616336853503
"hassanetal2023a",-0.369723916038712,0.0778972450779697,150,"syria","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",-0.369723916038712,0.00500197440585461
"hassanetal2023b",-0.122928812664697,0.0947749784694177,118,"sudan","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",-0.122928812664697,0.00829064419875107
"hayesmcallister2001",-0.0492841565455465,0.0462664739555629,413,"northernireland","1998","N","N","N","N","N","N","s",12.5,"Individual","The Troubles",1,1,"0","0","1",-0.0492841565455465,0.00241540787261854
"hayesmcallister2001",0.0378632607148618,0.0465854652608843,425,"northernireland","1998","N","N","N","N","N","N","s",12.5,"Individual","The Troubles",1,1,"0","0","1",0.0378632607148618,0.0023517330242006
"henrichetal2019b",0.114358948016709,0.0542350872290037,406,"tajikistan","2011","N","N","N","N","N","N","s",16.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",0.114358948016709,0.00240497554392584
"kijewski2019",-0.0046295487227336,0.0139347649677166,25195,"global","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",-0.0046295487227336,3.96902887598876e-05
"kim2023",0.0207566048031423,0.0251327808154088,2592,"southkorea","2015","N","N","N","N","N","N","o",63.5,"Individual","Korean War",1,1,"1","0","1",0.0207566048031423,0.000385618877782441
"lewistopal2022",-0.0980955867996133,0.106167156495462,2362,"uganda","2008","N","N","N","N","N","N","o",0.5,"Individual","Lord's Resistance Army (LRA) insurgency",1,1,"0","0","2",-0.0980955867996133,0.00041543714904949
"mcallister2004",-0.0497471439282918,0.0480319538435927,418,"northernireland","1998","N","N","N","N","N","N","o",15,"Individual","The Troubles",1,1,"1","1","1",-0.0497471439282918,0.00238622678146219
"mcallister2004",-0.0266990903292005,0.0439459612330255,418,"northernireland","1998","N","N","N","N","N","N","s",15,"Individual","The Troubles",1,1,"1","1","1",-0.0266990903292005,0.0023946638496261
"mcallister2004",0.0285121237032673,0.0447250671757838,431,"northernireland","1998","N","N","N","N","N","N","o",15,"Individual","The Troubles",1,1,"1","1","1",0.0285121237032673,0.00232180181041221
"mcallister2004",0.0483337570528654,0.0458058871292517,431,"northernireland","1998","N","N","N","N","N","N","s",15,"Individual","The Troubles",1,1,"1","1","1",0.0483337570528654,0.00231472826387164
"meernik2020",0.0768745033023125,0.0334009540015494,1462,"colombia","2016","N","N","N","N","N","N","o",26,"Individual","Colombia conflict",1,1,"0","0","2",0.0768745033023125,0.00067639667755727
"meernik2020",-0.0428536388064528,0.0267989653735828,1457,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",-0.0428536388064528,0.000684292928415692
"meernik2020",0.0615175396224612,0.0278464232586499,1465,"colombia","2016","N","N","N","N","N","N","o",26,"Individual","Colombia conflict",1,1,"0","0","2",0.0615175396224612,0.000677899936051295
"meernik2020",-0.0452431068925963,0.0241030102459167,1460,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",-0.0452431068925963,0.000682597883835188
"ochsnerroesel2017",0.0655282531364818,0.0254037377206252,151,"austria","2006","N","N","N","Y","N","N","o",400,"Municipality","Turkish sieges of Vienna",1,1,"1","1","",0.0655282531364818,0.0066095368940346
"ochsnerroesel2017",0.073132553157013,0.0349951509293825,151,"austria","2008","N","N","N","Y","N","N","o",402,"Municipality","Turkish sieges of Vienna",1,1,"1","1","",0.073132553157013,0.00659554576268449
"ochsnerroesel2017",0.0685572015427794,0.0344341744334052,151,"austria","2013","N","N","N","Y","N","N","o",407,"Municipality","Turkish sieges of Vienna",1,1,"1","1","",0.0685572015427794,0.00660414607385438
"ostbyetal2019",0.132377417648004,0.00531632542810286,24698,"peru","2006","N","N","N","N","N","N","o",13,"Individual","Peruvian conflict",1,1,"1","0","2",0.132377417648004,3.90840799078359e-05
"peisakhinetal2024",0.0312729991140536,0.0249684725780194,1384,"congo","2019","N","N","N","N","N","N","s",15,"Individual","Congo Wars",1,1,"1","1","1",0.0312729991140536,0.000721652173201555
"schaub2023",0.0567684897164701,0.0295035420983962,1547,"armenia","2018","N","N","N","N","N","N","s",99,"Individual","World War I",1,1,"0","1","",0.0567684897164701,0.000642668216492419
"shai2022",-0.0138189632882613,0.0206975387052966,2097,"israel","2008","Y","N","N","N","N","N","o",2,"Individual","Lebanese Civil war",1,1,"0","0","2",-0.0138189632882613,0.000476917036724441
"tellez2019",0.0469198394998325,0.0258187466722836,4717,"colombia","2015","N","N","N","N","N","N","o",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",0.0469198394998325,0.000211111514800398
"tellez2019",-0.025999213703544,0.0158807891167614,4717,"colombia","2015","N","N","N","N","N","N","s",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",-0.025999213703544,0.000211757535770636
"wayneetal2023",0.0285112187967378,0.0222747945755596,1522,"israel","2021","N","N","N","N","N","N","s",79,"individual","World War II",1,1,"1","1","",0.0285112187967378,0.000656393742008512
"waynezhukov2022",-0.127577207000585,0.0369516210111165,1301,"unitedstates","2017","N","N","N","N","N","N","o",74,"Individual","World War II",1,1,"1","0","",-0.127577207000585,0.000744394629886681
