"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"cilliersetal2016",-0.068170164992192,0.0265075813269683,3001,"sierraleone","2014","N","N","N","N","N","N","s",17.5,"Individual","Sierra Leone Civil War",1,1,"1","0","2",-0.068170164992192,0.00033024241780395
"cordoba2020",0.112691410518244,0.00988020166536109,11281,"guatemala","2001","N","N","N","N","N","N","s",22,"Individual","Guatemalan Civil War",1,1,"1","0","2",0.112691410518244,8.64151210623184e-05
"delucaverpoorten2015a",-0.0209500043115875,0.0353122464219267,2312,"uganda","2005","Y","N","Y","N","N","N","s",9.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",-0.0209500043115875,0.000432333356674276
"delucaverpoorten2015a",-0.0106462006550888,0.0175492324111815,2212,"uganda","2008","Y","N","Y","N","N","N","s",11.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",-0.0106462006550888,0.000452181515002053
"delucaverpoorten2015a",0.135526371157765,0.0370938734459246,2236,"uganda","2012","Y","N","Y","N","N","N","s",15.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.135526371157765,0.000431142088019878
"delucaverpoorten2015b",-0.0153392821496141,0.0349724443170787,2288,"uganda","2005","Y","N","Y","N","N","N","s",2.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",-0.0153392821496141,0.000437048302671332
"delucaverpoorten2015b",0.0550384066810218,0.0544722774221413,2296,"uganda","2008","Y","N","Y","N","N","N","s",4,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.0550384066810218,0.000433093997294754
"delucaverpoorten2015b",0.179638142145684,0.0379151796615426,2156,"uganda","2012","Y","N","Y","N","N","N","s",6,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.179638142145684,0.000434571517296391
"dyrstadetal2021a",0.04622589968109,0.0414144019122155,1216,"guatemala","2016","N","N","N","N","N","N","s",38,"Individual","Guatemalan Civil War",1,1,"1","0","2",0.04622589968109,0.000819531603667524
"dyrstadetal2021b",-0.0671302551184585,0.0294435934881644,813,"northernireland","2016","N","N","N","N","N","N","s",33,"Individual","The Troubles",1,1,"1","0","1",-0.0671302551184585,0.00122045242115481
"dyrstadetal2021c",-0.0231991819289807,0.020555777015153,1200,"nepal","2016","N","N","N","N","N","N","s",14.5,"Individual","Nepali Civil War",1,1,"1","0","2",-0.0231991819289807,0.000833130847020092
"elbialyetal2022a",0.012767346796179,0.0990107216395096,144,"jordan","2018","N","N","N","N","N","N","s",4,"Individual","Syrian Civil War",1,1,"1","1","2",0.012767346796179,0.00699072738658916
"elbialyetal2022a",-0.0350859213235187,0.0778739112342598,144,"jordan","2018","N","N","N","N","N","N","s",4,"Individual","Syrian Civil War",1,1,"1","1","2",-0.0350859213235187,0.00697580050115117
"elbialyetal2022b",-0.126896208702825,0.0389201661848478,122,"germany","2018","N","N","N","N","N","N","s",4,"Individual","Syrian Civil War",1,1,"1","1","2",-0.126896208702825,0.00800044627850683
"elbialyetal2022b",-0.0643331147178505,0.0199110953514216,122,"germany","2018","N","N","N","N","N","N","s",4,"Individual","Syrian Civil War",1,1,"1","1","2",-0.0643331147178505,0.00819619528884346
"esparzaetal2020",0.0206812510142813,0.0332756235242814,1545,"colombia","2016","N","N","N","N","N","N","s",2,"individual","Colombian Conflict",1,1,"1","1","2",0.0206812510142813,0.000647114478401786
"esparzaetal2020",-0.028837992308159,0.0254795444184963,1540,"colombia","2016","N","N","N","N","N","N","s",2,"individual","Colombian Conflict",1,1,"1","1","2",-0.028837992308159,0.00064869228850383
"gilliganetal2014",0.264120381566452,0.119199708566972,124,"nepal","2009","N","N","N","N","N","N","s",7,"Individual","Nepali Civil War",1,1,"1","1","2",0.264120381566452,0.00703534346764501
"gneezyfessler2012",-0.0322345104753577,0.14000813270361,50,"israel","2007","N","N","N","N","N","N","s",1,"Individual","Israel-Hezbollah War",1,1,"0","0","1",-0.0322345104753577,0.0203657745371863
"grosjean2014",0.0109775203609251,0.0165176203278897,33760,"europe","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",0.0109775203609251,2.96145917419099e-05
"grossmanetal2015",0.00820180158626271,0.0207071876473339,2334,"israel","2013","N","N","Y","N","N","N","s",10.5,"Individual","Israel-Palestine conflict",1,1,"0","0","1",0.00820180158626271,0.000428574995896559
"hallkahn2020",0.0576131348473376,0.0265080092086492,2418,"turkey","2016","N","N","N","N","N","N","s",2.5,"Individual","Syrian Civil War",1,1,"1","0","2",0.0576131348473376,0.000410993988813161
"hassanetal2023a",0.47561497347949,0.0536001622257328,146,"syria","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",0.47561497347949,0.00412932123098395
"hassanetal2023a",-0.133960272613898,0.0538209259698531,150,"syria","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",-0.133960272613898,0.00647269346627874
"hassanetal2023b",-0.117777168887823,0.087456864137029,118,"sudan","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",-0.117777168887823,0.00831153414035894
"hassanetal2023b",-0.32748901561734,0.102035525116414,118,"sudan","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",-0.32748901561734,0.00681200212968753
"henrichetal2019b",0.0382762413449528,0.0508164338982022,397,"tajikistan","2011","N","N","N","N","N","N","s",16.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",0.0382762413449528,0.00251785859881066
"henrichetal2019b",-0.0487341729524636,0.048918988441257,419,"tajikistan","2011","N","N","N","N","N","N","s",16.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",-0.0487341729524636,0.00238099426194125
"kijewski2019",-0.0129711048298031,0.0200499512818642,26308,"global","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",-0.0129711048298031,3.79999060777323e-05
"kijewskifreitag2019",-0.262346212257111,0.0313218615431037,1052,"kosovo","2010","N","N","N","N","N","N","s",11.5,"Individual","Yugoslavian wars",1,1,"1","0","1",-0.262346212257111,0.000825010355954824
"krakowski2020",-0.10928363095162,0.0122001618801652,5978,"colombia","2013","N","N","N","N","N","N","s",6,"Individual","Colombia conflict",1,1,"1","1","2",-0.10928363095162,0.000163335587946956
"kupatadzezeitzoff2021",0.0544434955749802,0.0516114444597655,1212,"georgia","2015","N","N","N","N","N","N","s",7,"Individual","Russo-Georgian War",1,1,"1","0","1",0.0544434955749802,0.000820875803000531
"kupatadzezeitzoff2021",0.0723902620091267,0.0451103548138977,1212,"georgia","2015","N","N","N","N","N","N","s",7,"Individual","Russo-Georgian War",1,1,"1","0","1",0.0723902620091267,0.00081713192502145
"kupatadzezeitzoff2021",0.0634822826417198,0.0271172477040106,1212,"georgia","2015","N","N","N","N","N","Y","s",7,"Individual","Russo-Georgian War",1,1,"1","0","1",0.0634822826417198,0.000819121585865302
"lewistopal2022",0.0338813890842997,0.023339485195716,2392,"uganda","2008","N","N","N","N","N","N","s",0.5,"Individual","Lord's Resistance Army (LRA) insurgency",1,1,"0","0","2",0.0338813890842997,0.000417275374627041
"lupupeisakhin2017",-0.00978508585875983,0.037022522425011,977,"ukraine","2014","N","N","N","N","Y","N","s",70,"Individual","Exile of Crimean Tartars",1,1,"1","1","1",-0.00978508585875983,0.00102439396860362
"meernik2020",-0.0206812510142816,0.0330064169662868,1545,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",-0.0206812510142816,0.000647114478401786
"meernik2020",0.0288379923081589,0.0254660629724567,1540,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",0.0288379923081589,0.00064869228850383
"mironovaetal2019",0.0760306251166761,0.0652113692412258,213,"syria","2014","N","N","N","N","N","N","s",1.5,"Individual","Syrian Civil War",1,1,"0","0","2",0.0760306251166761,0.00466260426449062
"mironovawhitt2018",0.013751603116455,0.0453000455215464,461,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.013751603116455,0.00217309091866251
"mironovawhitt2018",-0.0954547272680148,0.129919478207272,213,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",-0.0954547272680148,0.00463141420485512
"nussio2019",-0.0552131850819861,0.0145257091350379,5430,"colombia","2015","N","N","N","N","N","N","s",1.5,"Individual","Colombia conflict",1,1,"1","1","2",-0.0552131850819861,0.000183074654948036
"rohneretal2013",-0.087993106446235,0.0472925364057426,2422,"uganda","2008","N","N","Y","N","N","N","s",4.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"0","0","2",-0.087993106446235,0.000406680866246607
"rozenaszhukov2019",0.017966491907194,0.034258051380204,1223,"ukraine","2017","N","N","Y","N","N","N","s",1.5,"District","Holodomor",1,1,"0","0","",0.017966491907194,0.000817802385052046
"shai2021",0.172225700152213,0.052982242365466,2297,"israel","2015","Y","N","N","N","N","N","s",0.5,"Individual","Israel-Palestine conflict",1,1,"0","0","1",0.172225700152213,0.000410085554169938
"velezetal2016",-0.120943911200029,0.0593269916671287,6950,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",-0.120943911200029,0.000139726450192205
"velezetal2016",-0.163374488480928,0.0284545539386607,6888,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",-0.163374488480928,0.000137553357693973
"velezetal2016",0.179059916399871,0.132863338831535,930,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",0.179059916399871,0.00100850709753769
"velezetal2016",0.0953819907882656,0.207573354344666,924,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",0.0953819907882656,0.00106379991359864
"voorsbulte2014",-0.0481251422669008,0.0344057589707245,860,"burundi","2007","N","N","Y","N","N","N","s",7,"Individual","Burundian Civil War",1,1,"1","1","2",-0.0481251422669008,0.00115875821345214
"voorsbulte2014",-0.0385701054675376,0.0341103533568956,860,"burundi","2007","N","N","Y","N","N","N","s",7,"Individual","Burundian Civil War",1,1,"1","1","2",-0.0385701054675376,0.00116068324451688
"wang2019",-0.0296450600312907,0.0279570072522378,2337,"china","2008","N","N","Y","N","N","N","s",39.5,"Individual","Chinese Cultural Revolution",1,1,"1","1","",-0.0296450600312907,0.000427330099817175
"wernerlambsdorff2020",0.0773799923868837,0.0500300042352188,1000,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0773799923868837,0.000989049575242512
"wernerlambsdorff2020",0.0369090995820505,0.047997478828568,328,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0369090995820505,0.00304977765304994
