"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"dyrstad2012a",0.0132783333447303,0.0147271878457984,2971,"bosnia","2003","N","N","N","N","N","N","s",9.5,"Individual","Yugoslavian Wars",1,1,"0","1","1",0.0132783333447303,0.000336581617109039
"dyrstad2012b",0.174369849238924,0.0745561012292471,1148,"croatia","2003","N","N","N","N","N","N","s",10,"Individual","Yugoslavian Wars",1,1,"0","1","1",0.174369849238924,0.000819629264089915
"dyrstad2012c",0.0497879078200115,0.0152284780712915,1371,"kosovo","2003","N","N","N","N","N","N","s",4.5,"Individual","Yugoslavian Wars",1,1,"0","1","1",0.0497879078200115,0.000726312754085082
"dyrstadetal2015a",-0.261820272192601,0.0232329947909993,2656,"bosnia","2003","N","N","N","N","N","N","s",9.5,"Individual","Yugoslavian Wars",1,1,"1","0","1",-0.261820272192601,0.000326779424764236
"dyrstadetal2015a",-0.0924545176493823,0.0201780643994716,2607,"bosnia","2003","N","N","N","N","N","N","s",9.5,"Individual","Yugoslavian Wars",1,1,"1","0","1",-0.0924545176493823,0.000377197770477388
"dyrstadetal2015b",0.49774252645909,0.0791875916773039,1147,"kosovo","2003","N","N","N","N","N","N","s",4.5,"Individual","Yugoslavian Wars",1,1,"1","0","1",0.49774252645909,0.000493790261112502
"dyrstadetal2015b",0.0662293861067484,0.0327217463627028,693,"kosovo","2003","N","N","N","N","N","N","s",4.5,"Individual","Yugoslavian Wars",1,1,"1","0","1",0.0662293861067484,0.00143243724961938
"gursesetal2020",0.31422821288278,0.0158744337050447,10299,"turkey","2010","N","N","N","N","N","N","s",3.5,"Individual","Kurdish Worker's Party insurgency",1,1,"1","0","1",0.31422821288278,7.88765511361296e-05
"hayesmcallister2001",0.129196505484724,0.0326156232569172,946,"northernireland","1998","N","N","N","N","N","N","s",12.5,"Individual","The Troubles",1,1,"0","0","1",0.129196505484724,0.00102316946034511
"henrichetal2019a",0.250623391939266,0.0401566386828031,584,"sierraleone","2011","N","N","N","N","N","N","s",14.5,"Individual","Sierra Leone Civil War",1,1,"1","0","2",0.250623391939266,0.00150655435470994
"lupupeisakhin2017",0.0952604193168368,0.048163351993222,947,"ukraine","2014","N","N","N","N","Y","N","s",70,"Individual","Exile of Crimean Tartars",1,1,"1","1","1",0.0952604193168368,0.00103798441060812
"mcallister2004",0.0869129600454767,0.0328978427035781,944,"northernireland","1998","N","N","N","N","N","N","s",15,"Individual","The Troubles",1,1,"1","1","1",0.0869129600454767,0.00104448497941973
"mcallister2004",0.0944555888468573,0.0328016604306346,945,"northernireland","1998","N","N","N","N","N","N","s",15,"Individual","The Troubles",1,1,"1","1","1",0.0944555888468573,0.00104050411337508
"mironovawhitt2016",0.248234365035132,0.0493033054693612,1061,"bosnia","2013","N","N","N","N","N","N","s",19.5,"Individual","Yugoslavian Wars",1,1,"1","0","1",0.248234365035132,0.000830713642831487
"mironovawhitt2018",0.0157869256438015,0.0457507221928025,466,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.0157869256438015,0.00214946582380977
"mironovawhitt2021b",-0.104053196342894,0.0483493778415227,200,"ukraine","2015","Y","N","N","N","N","N","s",0.5,"Individual","Russo-Ukrainian War",1,1,"1","0","1",-0.104053196342894,0.00491689995002999
"nairsambanis2019",0.0486141155939975,0.031901771967708,979,"india","2015","N","N","N","N","Y","N","s",8,"Individual","Kashmir Conflict",1,1,"1","0","1",0.0486141155939975,0.0010176676082508
"nairsambanis2019",-0.0519090712944232,0.0323117214948366,979,"india","2015","N","N","N","N","Y","Y","s",8,"Individual","Kashmir Conflict",1,1,"1","0","1",-0.0519090712944232,0.00101699198082155
"rodontormos2023",0.0811847985598811,0.0113651043803757,4080,"spain","1995","N","N","N","N","N","N","s",49.5,"Individual","Spanish Civil War",1,1,"0","1","",0.0811847985598811,0.000241937116418515
"rodontormos2023",0.0730787606820215,0.0118599110281001,8911,"spain","2005","N","N","N","N","N","N","s",59.5,"Individual","Spanish Civil War",1,1,"0","1","",0.0730787606820215,0.000111037879963055
"rodontormos2023",0.0987475987482861,0.0155997999332159,3937,"spain","2015","N","N","N","N","N","N","s",69.5,"Individual","Spanish Civil War",1,1,"0","1","",0.0987475987482861,0.000249134376830569
"rohneretal2013",0.0532536948933548,0.0283631692790372,2431,"uganda","2008","N","N","Y","N","N","N","s",4.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"0","0","2",0.0532536948933548,0.000409191823295044
"schaub2023",0.0384475306399352,0.024694316719348,1640,"armenia","2018","N","N","N","N","N","N","s",99,"Individual","World War I",1,1,"0","1","",0.0384475306399352,0.000608325661920628
"villamil2023",0.110506828256156,0.00716006194852506,34167,"africa","2005","N","N","N","N","N","N","s",3,"individual","POLY",1,1,"0","0","",0.110506828256156,2.85583799355392e-05
"villamil2023",0.0410147503475294,0.00523996670731509,22725,"africa","2015","N","N","N","N","N","N","s",8,"individual","POLY",1,1,"0","0","",0.0410147503475294,4.38584056652653e-05
"wernerlambsdorff2020",0.0257263253772739,0.047802919361948,988,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0257263253772739,0.00101183054752017
