"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"peisakhinetal2024",-0.0312729991140536,0.0249684725780194,1384,"congo","2019","N","N","N","N","N","N","s",15,"Individual","Congo Wars",1,1,"1","1","1",-0.0312729991140536,0.000721652173201555
"schaub2023",-0.0372244116015309,0.0268308988808377,1593,"armenia","2018","N","N","N","N","N","N","s",99,"Individual","World War I",1,1,"0","1","",-0.0372244116015309,0.00062640113467755
"stageuwera2018",0.124602444369379,0.0630310088601745,294,"rwanda","2011","N","N","N","N","N","N","o",67,"Individual","Rwandan Genocide",1,1,"0","0","2",0.124602444369379,0.00330781403147381
"stageuwera2018",0.134545024103798,0.0624970903988164,294,"rwanda","2011","N","N","N","N","N","N","s",67,"Individual","Rwandan Genocide",1,1,"0","0","2",0.134545024103798,0.00329052207693688
"velezetal2016",-0.123901585849168,0.00744441388655156,6837,"colombia","2014","N","N","N","N","N","N","o",1,"Individual","Colombia conflict",1,1,"1","1","2",-0.123901585849168,0.000141827452569054
"velezetal2016",-0.222596809134719,0.03240422666037,6785,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",-0.222596809134719,0.000133159855271922
"velezetal2016",0.355285954390589,0.24194114272775,8100,"colombia","2014","N","N","N","N","N","N","o",1,"Individual","Colombia conflict",1,1,"1","1","2",0.355285954390589,9.42680969039402e-05
"velezetal2016",-0.0340750702444405,0.0619670077358492,4695,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",-0.0340750702444405,0.000212543486866865
"voorsetal2012",0.281765743009283,0.0874473436254707,278,"burundi","2009","N","N","N","N","N","N","o",11,"Individual","Burundian Civil War",1,1,"0","0","2",0.281765743009283,0.00305963614190096
"voorsetal2012",0.135325505922062,0.0563134043502785,225,"burundi","2009","N","N","N","N","N","N","s",11,"Individual","Burundian Civil War",1,1,"0","0","2",0.135325505922062,0.00430227402049163
"wernerlambsdorff2020",-0.134600365814373,0.0760583744786075,315,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",-0.134600365814373,0.00307036215955417
