"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"freitagetal2019",-0.0737128466043705,0.0285877139710846,919,"kosovo","2010","N","N","N","N","N","N","s",11.5,"Individual","Yugoslavian Wars",1,1,"1","0","1",-0.0737128466043705,0.00107751890667035
"gilliganetal2014",0.224651959186206,0.0567702270108311,1228,"nepal","2009","N","N","N","N","N","N","s",7,"Individual","Nepali Civil War",1,1,"1","1","2",0.224651959186206,0.000734808528312193
"gonzaleztraunmuller2023",0.127161432083816,0.0280124313965335,1800,"srilanka","2016","N","N","N","N","N","N","s",20,"Individual","Sri Lankan Civil War",1,1,"1","1","1",0.127161432083816,0.00053803302403826
"grosjean2014",0.0282254418806656,0.0159991076244666,35484,"europe","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",0.0282254418806656,2.81376231872515e-05
"grossmanetal2015",0.0572121034167059,0.0206739656057823,2334,"israel","2013","N","N","Y","N","N","N","s",10.5,"Individual","Israel-Palestine conflict",1,1,"0","0","1",0.0572121034167059,0.000425831232081318
"haradaetal2023",0.0349087422465962,0.0219425956579784,2152,"japan","2015","N","N","N","N","N","N","s",70.5,"Neighbourhood","World War II",1,1,"0","0","",0.0349087422465962,0.000463767663628508
"hartmanmorse2018",0.0832797950291942,0.024505731854959,1575,"liberia","2013","N","N","N","N","N","N","s",2.5,"Individual","Ivorian Civil war",1,1,"1","0","2",0.0832797950291942,0.000626541965042283
"henrichetal2019a",0.170933809885957,0.0409023489257248,584,"sierraleone","2011","N","N","N","N","N","N","s",14.5,"Individual","Sierra Leone Civil War",1,1,"1","0","2",0.170933809885957,0.00161649567455755
"henrichetal2019b",0.0909919333195278,0.048941401235,405,"tajikistan","2011","N","N","N","N","N","N","s",16.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",0.0909919333195278,0.0024344294227488
"henrichetal2019c",0.23251323563049,0.036640940981851,713,"uganda","2011","N","N","N","N","N","N","s",15,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","0","2",0.23251323563049,0.00125673867151673
"hongkang2017",0.0273654403784122,0.0263436460682589,682,"southkorea","2007","Y","N","N","N","N","N","s",55.5,"Individual","Korean War",1,1,"1","1","1",0.0273654403784122,0.00146623028802946
"kijewski2019",-0.00787603867834923,0.021744639985511,26328,"global","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",-0.00787603867834923,3.79791066159244e-05
"koos2018",0.136485735938235,0.0231819416157566,5475,"sierraleone","2017","N","N","Y","N","N","N","s",20.5,"Individual","Sierra Leone Civil War",1,1,"1","0","2",0.136485735938235,0.000175939039719096
"krakowski2020",0.068650567071485,0.0132382535341258,5978,"colombia","2013","N","N","N","N","N","N","s",6,"Individual","Colombia conflict",1,1,"1","1","2",0.068650567071485,0.000165734718205006
"lewistopal2022",-0.0781172466575501,0.0192071005713053,2400,"uganda","2008","N","N","N","N","N","N","s",0.5,"Individual","Lord's Resistance Army (LRA) insurgency",1,1,"0","0","2",-0.0781172466575501,0.000411768499235576
"lindseykoos2024",0.107266599291147,0.0392338355519024,1000,"congo","2017","N","N","N","N","N","N","s",18.5,"Household","Congo wars",1,1,"1","0","1",0.107266599291147,0.00097809824246943
"malasquezsalgado2021",-0.0378745318652532,0.0121941014274449,19356,"peru","2007","N","N","N","N","N","N","s",17,"Individual","Peruvian Conflict",1,1,"1","0","2",-0.0378745318652532,5.15181140483243e-05
"malasquezsalgado2021",-0.016424253037918,0.020369335772584,18532,"peru","2008","N","N","N","N","N","N","s",18,"Individual","Peruvian Conflict",1,1,"1","0","2",-0.016424253037918,5.39345184065965e-05
"malasquezsalgado2021",-0.00856836739189087,0.0153664971743031,18561,"peru","2009","N","N","N","N","N","N","s",19,"Individual","Peruvian Conflict",1,1,"1","0","2",-0.00856836739189087,5.38713993292306e-05
"malasquezsalgado2021",0.00384704386933782,0.0178850383953817,17752,"peru","2010","N","N","N","N","N","N","s",20,"Individual","Peruvian Conflict",1,1,"1","0","2",0.00384704386933782,5.63331869036092e-05
"malasquezsalgado2021",-0.00151823355396482,0.0132515272149749,20585,"peru","2011","N","N","N","N","N","N","s",21,"Individual","Peruvian Conflict",1,1,"1","0","2",-0.00151823355396482,4.85811985007319e-05
"meernik2020",0.121145912615065,0.0345807378584501,1563,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",0.121145912615065,0.000621551043814666
"meernik2020",0.155796452967666,0.0266269577539146,1558,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",0.155796452967666,0.000611460556473303
"nussio2019",0.130616818592763,0.0151897689582659,5406,"colombia","2015","N","N","N","N","N","N","s",1.5,"Individual","Colombia conflict",1,1,"1","1","2",0.130616818592763,0.00017875477570852
"shai2021",-0.137307020235182,0.0286015180118841,1255,"israel","2015","Y","N","N","N","N","N","s",0.5,"Individual","Israel-Palestine conflict",1,1,"0","0","1",-0.137307020235182,0.000767662685972812
"velezetal2016",0.0535986475205061,0.0571350862266542,13843,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",0.0535986475205061,7.18294049294944e-05
"velezetal2016",0.156697912878645,0.0486570444302214,6889,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",0.156697912878645,0.000138137984712487
"voorsbulte2014",0.0771963978768313,0.0390024694549463,855,"burundi","2007","N","N","Y","N","N","N","s",7,"Individual","Burundian Civil War",1,1,"1","1","2",0.0771963978768313,0.001157045603482
"voorsbulte2014",0.0919102855224859,0.0341456981399528,855,"burundi","2007","N","N","Y","N","N","N","s",7,"Individual","Burundian Civil War",1,1,"1","1","2",0.0919102855224859,0.00115126037364928
"voorsetal2012",0.0267118692532267,0.0667809698067908,282,"burundi","2009","N","N","N","N","N","N","s",11,"Individual","Burundian Civil War",1,1,"0","0","2",0.0267118692532267,0.00355364221067059
"voorsetal2012",-0.0376216452795682,0.0432903804467191,282,"burundi","2009","N","N","N","N","N","N","s",11,"Individual","Burundian Civil War",1,1,"0","0","2",-0.0376216452795682,0.00354865205315536
"wernerlambsdorff2020",0.0961870878780283,0.0411656975079432,1005,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0961870878780283,0.000977671002926884
