"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"cecchietal2015",0.0285928773018373,0.0842042636245914,162,"sierraleone","2010","N","N","N","N","N","N","s",13.5,"Individual","Sierra Leone Civil war",1,1,"o","0","2",0.0285928773018373,0.0062010283424069
"childnikolova2020",-0.0697423711606658,0.021580751786385,14773,"europe","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","0","",-0.0697423711606658,6.70386990122922e-05
"childnikolova2020",-0.0205043967421684,0.013672160962082,14814,"europe","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","0","",-0.0205043967421684,6.74515166536221e-05
"delucaverpoorten2015a",0.029064852697304,0.0144134024741606,2301,"uganda","2005","Y","N","Y","N","N","N","s",9.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.029064852697304,0.000434048340132344
"delucaverpoorten2015a",-6.53433235258171e-05,0.0259467904602248,2249,"uganda","2008","Y","N","Y","N","N","N","s",11.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",-6.53433235258171e-05,0.000444839853852536
"delucaverpoorten2015a",0.0358184571471657,0.0174341251705969,2252,"uganda","2012","Y","N","Y","N","N","N","s",15.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.0358184571471657,0.000443107828630102
"delucaverpoorten2015b",0.0789903507829495,0.0322509299042534,2276,"uganda","2005","Y","N","Y","N","N","N","s",2.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.0789903507829495,0.000434092298910373
"delucaverpoorten2015b",0.0038641487481935,0.0207428454414132,2295,"uganda","2008","Y","N","Y","N","N","N","s",4,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.0038641487481935,0.000435906772856084
"delucaverpoorten2015b",0.0953703123020575,0.0313638707290212,2171,"uganda","2012","Y","N","Y","N","N","N","s",6,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"1","1","2",0.0953703123020575,0.000452484670561671
"gonzaleztraunmuller2023",0.112111452749168,0.0273425343919428,1775,"srilanka","2016","N","N","N","N","N","N","s",20,"Individual","Sri Lankan Civil War",1,1,"1","1","1",0.112111452749168,0.000549616698719742
"grossmanetal2015",0.00736112575698349,0.0207073231159733,2334,"israel","2013","N","N","Y","N","N","N","s",10.5,"Individual","Israel-Palestine conflict",1,1,"0","0","1",0.00736112575698349,0.000428586211140729
"hadzicetal2017",0.0617602024433671,0.0211190529650062,1699,"bosnia","2005","Y","N","N","N","N","N","s",11.5,"Municipality and Individual","Yugoslavian Wars",1,1,"1","1","1",0.0617602024433671,0.000584443995197438
"halletal2021",0.110497616693566,0.0250785717662929,1540,"turkey","2017","N","N","N","N","N","N","s",3,"Individual","Syrian Civil War",1,1,"1","0","2",0.110497616693566,0.000634002359163758
"hallkahn2020",0.261427688258219,0.0176534935476915,2461,"turkey","2016","N","N","N","N","N","N","s",2.5,"Individual","Syrian Civil War",1,1,"1","0","2",0.261427688258219,0.000352838247797475
"hallkahn2020",0.0751219270077144,0.0174375768941438,2479,"turkey","2016","N","N","N","N","N","N","s",2.5,"Individual","Syrian Civil War",1,1,"1","0","2",0.0751219270077144,0.000399009378145439
"lewistopal2022",0.0232259477994826,0.0264076185082262,2380,"uganda","2008","N","N","N","N","N","N","s",0.5,"Individual","Lord's Resistance Army (LRA) insurgency",1,1,"0","0","2",0.0232259477994826,0.000419891299578883
"lupupeisakhin2017",0.120297867327877,0.0449000903736161,957,"ukraine","2014","N","N","N","N","Y","N","s",70,"Individual","Exile of Crimean Tartars",1,1,"1","1","1",0.120297867327877,0.00101596890457137
"mironovawhitt2016",0.262336960808207,0.0479458123220445,1128,"bosnia","2013","N","N","N","N","N","N","s",19.5,"Individual","Yugoslavian Wars",1,1,"1","0","1",0.262336960808207,0.000769383251217363
"mironovawhitt2018",0.0291263998207281,0.0496524574751543,465,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.0291263998207281,0.00215151729603423
"mironovawhitt2018",0.119821597044145,0.0419251730782328,458,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.119821597044145,0.00212580240566637
"mironovawhitt2018",0.130686491035237,0.0441549829692816,465,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.130686491035237,0.00208218485551775
"mironovawhitt2018",0.0405249771745298,0.0460634662532586,213,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",0.0405249771745298,0.00470150070525075
"mironovawhitt2018",-0.136571605387265,0.0958662895318038,213,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",-0.136571605387265,0.00454266171214099
"mironovawhitt2021b",-0.10768698611212,0.0433004925538506,200,"ukraine","2015","Y","N","N","N","N","N","s",0.5,"Individual","Russo-Ukrainian War",1,1,"1","0","1",-0.10768698611212,0.00490925379173068
"mullerwhitt2020",-0.00487753055621505,0.0633191621301792,164,"tajikistan","2015","N","N","N","N","N","N","s",20.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",-0.00487753055621505,0.00613467742305107
"rohneretal2013",-0.0201392101287604,0.0304934120667422,2422,"uganda","2008","N","N","Y","N","N","N","s",4.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"0","0","2",-0.0201392101287604,0.00041271746754739
"wernerlambsdorff2020",0.0430277112613726,0.0532897443453741,358,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0430277112613726,0.00279075815055937
"wernerlambsdorff2020",0.0604476092213555,0.0803193216678999,328,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0604476092213555,0.00303579670997683
"wernerlambsdorff2020",-0.044369507341444,0.0650862220656012,248,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",-0.044369507341444,0.00403265817502796
