"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"glaurdicvukovic2015",-0.0247161365369336,0.0356465695962209,546,"croatia","2012","N","N","N","N","N","N","s",19,"Municipality","Yugoslavian Wars",1,1,"0","0","1",-0.0247161365369336,0.00183262128141798
"glaurdicvukovic2018",-0.0837872370661343,0.0361143383038419,513,"croatia","2005","N","N","N","N","N","N","s",12,"Municipality","Yugoslavian Wars",0,1,"1","1","1",-0.0837872370661343,0.00192579820788499
"glaurdicvukovic2018",0.0132985981745239,0.0401772459343725,491,"croatia","2009","N","N","N","N","N","N","s",16,"Municipality","Yugoslavian Wars",0,1,"1","1","1",0.0132985981745239,0.00204009454255116
"glaurdicvukovic2018",0.0814358871348813,0.0441272290678821,533,"croatia","2013","N","N","N","N","N","N","s",20,"Municipality","Yugoslavian Wars",0,1,"1","1","1",0.0814358871348813,0.00185485032592783
"glaurdicvukovic2018",0.0279688378008892,0.0439325333475521,530,"croatia","2017","N","N","N","N","N","N","s",24,"Municipality","Yugoslavian Wars",0,1,"1","1","1",0.0279688378008892,0.0018874028358193
"grosjean2014",0.0319972965897428,0.0226794048640001,34938,"europe","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",0.0319972965897428,2.85643699872227e-05
"hongkang2017",0.0109948380753497,0.0277706984860232,701,"southkorea","2007","Y","N","N","N","N","N","s",55.5,"Individual","Korean War",1,1,"1","1","1",0.0109948380753497,0.0014282260595499
"kijewski2019",0.0439948271844287,0.0255918008633041,26085,"global","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",0.0439948271844287,3.8189413306846e-05
"kim2023",0.115815268985297,0.0287243876416821,1200,"southkorea","2015","N","N","N","N","N","N","s",63.5,"Individual","Korean War",1,1,"1","0","1",0.115815268985297,0.000811804470595793
"kupatadzezeitzoff2021",-0.323868040824374,0.0565597946827533,1216,"georgia","2015","N","N","N","N","N","N","s",7,"Individual","Russo-Georgian War",1,1,"1","0","1",-0.323868040824374,0.000659441154655019
"kupatadzezeitzoff2021",-0.1782488385354,0.280402316088661,1216,"georgia","2015","N","N","N","N","N","N","s",7,"Individual","Russo-Georgian War",1,1,"1","0","1",-0.1782488385354,0.000771575476798687
"kupatadzezeitzoff2021",-0.0346200436088845,0.0217646901003849,1216,"georgia","2015","N","N","N","N","N","Y","s",7,"Individual","Russo-Georgian War",1,1,"1","0","1",-0.0346200436088845,0.000821073532244407
"lewistopal2022",0.0856061889540914,0.015003296543264,2397,"uganda","2008","N","N","N","N","N","N","s",0.5,"Individual","Lord's Resistance Army (LRA) insurgency",1,1,"0","0","2",0.0856061889540914,0.000411267473522187
"liendobraithwaite2018",0.0142037174880491,0.0289199424584719,1136,"colombia","2014","N","N","N","N","N","N","s",7,"Individual","Colombia conflict",1,1,"0","0","2",0.0142037174880491,0.000880701805744778
"liendobraithwaite2018",-0.0590954510816978,0.0300384616569351,1136,"colombia","2014","N","N","N","N","N","N","s",7,"Individual","Colombia conflict",1,1,"0","0","2",-0.0590954510816978,0.000874914230210562
"lupuwallace2023",0.044758301882754,0.0266428528692908,1501,"ukraine","2018","N","N","N","N","Y","N","s",2,"Individual","Russo-Ukrainian War",1,1,"0","0","1",0.044758301882754,0.000663998268038947
"lupuwallace2023",0.00502544235847397,0.0258423920743292,1501,"ukraine","2018","N","N","N","N","Y","Y","s",2,"Individual","Russo-Ukrainian War",1,1,"0","0","1",0.00502544235847397,0.000666632993664015
"lyallblairimai2013",0.0777523568788817,0.0342269522638867,901,"afghanistan","2011","N","N","N","N","N","N","s",0.5,"Individual","Afghanistan War",1,1,"0","0","2",0.0777523568788817,0.00109771743245706
"lyallblairimai2013",0.179818157450673,0.0330951867726301,910,"afghanistan","2011","N","N","N","N","N","N","s",0.5,"Individual","Afghanistan War",1,1,"0","0","2",0.179818157450673,0.00103011703509674
"malasquezsalgado2021",0.0395270842493013,0.0124184031884254,19050,"peru","2007","N","N","N","N","N","N","s",17,"Individual","Peruvian Conflict",1,1,"1","0","2",0.0395270842493013,5.23322830744515e-05
"malasquezsalgado2021",0.0500739032160628,0.0111879938076619,18137,"peru","2008","N","N","N","N","N","N","s",18,"Individual","Peruvian Conflict",1,1,"1","0","2",0.0500739032160628,5.48627864725976e-05
"malasquezsalgado2021",0.0413053975186511,0.0116936800065746,18141,"peru","2009","N","N","N","N","N","N","s",19,"Individual","Peruvian Conflict",1,1,"1","0","2",0.0413053975186511,5.49388444967607e-05
"malasquezsalgado2021",0.041438366259387,0.00923665325212914,17356,"peru","2010","N","N","N","N","N","N","s",20,"Individual","Peruvian Conflict",1,1,"1","0","2",0.041438366259387,5.74225682608526e-05
"malasquezsalgado2021",0.0636328806584873,0.0124032213303002,20196,"peru","2011","N","N","N","N","N","N","s",21,"Individual","Peruvian Conflict",1,1,"1","0","2",0.0636328806584873,4.91170145363355e-05
"meernik2020",-0.0478273936248302,0.0324686185027677,1561,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",-0.0478273936248302,0.000638096354685542
"meernik2020",-0.00344293763194187,0.0257984898708712,1556,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",-0.00344293763194187,0.000643071570740475
"mironovawhitt2021a",0.0371746686218175,0.0406390777293926,592,"iraq","2019","N","N","N","N","N","N","s",3.5,"Individual","ISIL insurgency",1,1,"1","0","2",0.0371746686218175,0.00168737393879537
"rodontormos2023",-0.0264459799297847,0.0111701365659624,8893,"spain","1995","N","N","N","N","N","N","s",49.5,"Individual","Spanish Civil War",1,1,"0","1","",-0.0264459799297847,0.000112303386126549
"rodontormos2023",-0.0302846162539151,0.0140989854356158,8924,"spain","2005","N","N","N","N","N","N","s",59.5,"Individual","Spanish Civil War",1,1,"0","1","",-0.0302846162539151,0.000111864454243581
"rodontormos2023",-0.0184050201435586,0.0220504152415344,4659,"spain","2015","N","N","N","N","N","N","s",69.5,"Individual","Spanish Civil War",1,1,"0","1","",-0.0184050201435586,0.000214538992102844
"rozenaszhukov2019",-0.076953190787948,0.0325072339338508,1190,"ukraine","2017","N","N","Y","N","N","N","s",1.5,"District","Holodomor",1,1,"0","0","",-0.076953190787948,0.000831111421778151
"shai2022",-6.0696904877206e-17,0.0172620270227925,3364,"israel","2008","Y","N","N","N","N","N","s",2,"Individual","Lebanese Civil war",1,1,"0","0","2",-6.0696904877206e-17,0.000297353553374963
"tellez2019",-0.0434993592456984,0.0288645407658677,5280,"colombia","2015","N","N","N","N","N","N","s",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",-0.0434993592456984,0.000188713618467423
"tellez2019",0.0116042076093816,0.0144307704660023,5280,"colombia","2015","N","N","N","N","N","N","s",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",0.0116042076093816,0.000189378803346125
"voorsbulte2014",0.0794874580586945,0.0427120869183085,868,"burundi","2007","N","N","Y","N","N","N","s",7,"Individual","Burundian Civil War",1,1,"1","1","2",0.0794874580586945,0.0011388735967491
"voorsbulte2014",0.0586544661009569,0.0339360966316209,868,"burundi","2007","N","N","Y","N","N","N","s",7,"Individual","Burundian Civil War",1,1,"1","1","2",0.0586544661009569,0.00114547998061838
"wang2019",0.124141464854406,0.0207585818635432,1895,"china","2008","N","N","Y","N","N","N","s",39.5,"Individual","Chinese Cultural Revolution",1,1,"1","1","",0.124141464854406,0.000511834897313839
