"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"elbialyetal2022a",-0.036875341399596,0.0808289282181712,137,"jordan","2018","N","N","N","N","N","N","s",4,"Individual","Syrian Civil War",1,1,"1","1","2",-0.036875341399596,0.00733295784870849
"elbialyetal2022b",-0.109542566055569,0.0467335423883575,119,"germany","2018","N","N","N","N","N","N","s",4,"Individual","Syrian Civil War",1,1,"1","1","2",-0.109542566055569,0.00827241391707438
"elbialyetal2022b",-0.0515525311157541,0.0257700895081719,119,"germany","2018","N","N","N","N","N","N","s",4,"Individual","Syrian Civil War",1,1,"1","1","2",-0.0515525311157541,0.00842959098513736
"esparzaetal2020",0.0321494170371927,0.0338098728097484,1531,"colombia","2016","N","N","N","N","N","N","o",2,"individual","Colombian Conflict",1,1,"1","1","2",0.0321494170371927,0.000652244377951845
"esparzaetal2020",-0.0185759302417051,0.0255514211539958,1526,"colombia","2016","N","N","N","N","N","N","s",2,"individual","Colombian Conflict",1,1,"1","1","2",-0.0185759302417051,0.00065528523849265
"gilliganetal2014",0.240127792388377,0.0901086569013746,124,"nepal","2009","N","N","N","N","N","N","s",7,"Individual","Nepali Civil War",1,1,"1","1","2",0.240127792388377,0.007219529420319
"gneezyfessler2012",-0.0322345104753577,0.14000813270361,50,"israel","2007","N","N","N","N","N","N","o",1,"Individual","Israel-Hezbollah War",1,1,"0","0","1",-0.0322345104753577,0.0203657745371863
"grosjean2014",0.00847610185073545,0.00576412722899879,33046,"europe","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",0.00847610185073545,3.02574161463591e-05
"grossmanetal2015",0.00773026344853441,0.0616405064710392,2334,"israel","2013","N","N","Y","N","N","N","o",10.5,"Individual","Israel-Palestine conflict",1,1,"0","0","1",0.00773026344853441,0.000428581435758649
"hallkahn2020",0.0388638459023778,0.0268396453390714,2342,"turkey","2016","N","N","N","N","N","N","s",2.5,"Individual","Syrian Civil War",1,1,"1","0","2",0.0388638459023778,0.000425878464018384
"hassanetal2023a",0.442283127450382,0.0612752307302883,146,"syria","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",0.442283127450382,0.00446231896601519
"hassanetal2023a",-0.136322364158198,0.0539346437445008,150,"syria","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",-0.136322364158198,0.00646428042415284
"hassanetal2023b",-0.05316688261181,0.0840928556845985,118,"sudan","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",-0.05316688261181,0.00849875688476907
"hassanetal2023b",-0.313106288189906,0.101018140563462,118,"sudan","2020","N","N","N","N","N","N","s",5.5,"Individual","Arab Spring",1,1,"1","1","",-0.313106288189906,0.00695333224961978
"henrichetal2019b",0.058933695178353,0.055932560533629,385,"tajikistan","2011","N","N","N","N","N","N","s",16.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",0.058933695178353,0.00258610859929045
"henrichetal2019b",-0.00393189844554412,0.0568675340627825,406,"tajikistan","2011","N","N","N","N","N","N","s",16.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",-0.00393189844554412,0.00246905945824255
"kijewski2019",-0.0056650867520833,0.00980902071517526,25177,"global","2010","N","N","N","N","N","N","s",68,"Individual","World War II",1,1,"1","1","",-0.0056650867520833,3.97178191378359e-05
"kijewskifreitag2019",-0.218087832101287,0.0338661415752205,930,"kosovo","2010","N","N","N","N","N","N","o",11.5,"Individual","Yugoslavian wars",1,1,"1","0","1",-0.218087832101287,0.000976466703550953
"krakowski2020",-0.0359694859678873,0.0176655472207367,5978,"colombia","2013","N","N","N","N","N","N","o",6,"Individual","Colombia conflict",1,1,"1","1","2",-0.0359694859678873,0.000166875366586414
"kupatadzezeitzoff2021",-0.0402868139856944,0.0605903183080151,861,"georgia","2015","N","N","N","N","N","N","o",7,"Individual","Russo-Georgian War",1,1,"1","0","1",-0.0402868139856944,0.0011590192784368
"kupatadzezeitzoff2021",0.050325218531057,0.0562791364544704,861,"georgia","2015","N","N","N","N","N","N","s",7,"Individual","Russo-Georgian War",1,1,"1","0","1",0.050325218531057,0.00115690832437473
"kupatadzezeitzoff2021",0.0686801486101404,0.0326122669880484,861,"georgia","2015","N","N","N","N","N","Y","s",7,"Individual","Russo-Georgian War",1,1,"1","0","1",0.0686801486101404,0.00115184688850228
"lewistopal2022",0.0900882694673416,0.145661458446543,2356,"uganda","2008","N","N","N","N","N","N","o",0.5,"Individual","Lord's Resistance Army (LRA) insurgency",1,1,"0","0","2",0.0900882694673416,0.00041776393850592
"lupupeisakhin2017",-0.00978508585875983,0.037022522425011,977,"ukraine","2014","N","N","N","N","Y","N","s",70,"Individual","Exile of Crimean Tartars",1,1,"1","1","1",-0.00978508585875983,0.00102439396860362
"meernik2020",-0.0255624850957663,0.0374425063243274,1451,"colombia","2016","N","N","N","N","N","N","o",26,"Individual","Colombia conflict",1,1,"0","0","2",-0.0255624850957663,0.000688754169445609
"meernik2020",0.0371152795347092,0.027458337761046,1446,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",0.0371152795347092,0.000690136200468875
"mironovaetal2019",0.0838153790796045,0.0668726661041071,195,"syria","2014","N","N","N","N","N","N","s",1.5,"Individual","Syrian Civil War",1,1,"0","0","2",0.0838153790796045,0.00508247069759875
"mironovawhitt2018",-0.0171708241698259,0.0441396396155617,461,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",-0.0171708241698259,0.00217263133157312
"mironovawhitt2018",-0.0492784506349128,0.132830128782969,211,"kosovo","2011","N","N","N","N","N","N","s",12.5,"Individual","Yugoslavian Wars",1,1,"1","0","",-0.0492784506349128,0.0047388055503143
"nussio2019",-0.0390591655786176,0.0143753849773393,5416,"colombia","2015","N","N","N","N","N","N","s",1.5,"Individual","Colombia conflict",1,1,"1","1","2",-0.0390591655786176,0.000184109158020342
"rohneretal2013",-0.0619484552747165,0.0614191818255495,2250,"uganda","2008","N","N","Y","N","N","N","o",4.5,"Individual","Lord’s Resistance Army (LRA) insurgency",1,1,"0","0","2",-0.0619484552747165,0.000441235884854243
"rozenaszhukov2019",0.0213401115081434,0.0338209166616344,1223,"ukraine","2017","N","N","Y","N","N","N","s",1.5,"District","Holodomor",1,1,"0","0","",0.0213401115081434,0.000817585439174408
"shai2021",0.164144074778809,0.0531898305460376,2263,"israel","2015","Y","N","N","N","N","N","o",0.5,"Individual","Israel-Palestine conflict",1,1,"0","0","1",0.164144074778809,0.000418585051114444
"velezetal2016",-0.181929563872871,0.018826628728259,6846,"colombia","2014","N","N","N","N","N","N","o",1,"Individual","Colombia conflict",1,1,"1","1","2",-0.181929563872871,0.000136581266533804
"velezetal2016",-0.137001800757978,0.0464873942117391,6784,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",-0.137001800757978,0.00014194505485199
"velezetal2016",0.0163571095845826,0.0232499625474962,888,"colombia","2014","N","N","N","N","N","N","o",1,"Individual","Colombia conflict",1,1,"1","1","2",0.0163571095845826,0.00112679251580358
"velezetal2016",-0.124147161937473,0.163714095033798,882,"colombia","2014","N","N","N","N","N","N","s",1,"Individual","Colombia conflict",1,1,"1","1","2",-0.124147161937473,0.00110035472198775
"voorsbulte2014",-0.0164422912706099,0.0496045794243705,783,"burundi","2007","N","N","Y","N","N","N","o",7,"Individual","Burundian Civil War",1,1,"1","1","2",-0.0164422912706099,0.00127808104246048
"voorsbulte2014",-0.0138463847124126,0.0393894097447963,819,"burundi","2007","N","N","Y","N","N","N","s",7,"Individual","Burundian Civil War",1,1,"1","1","2",-0.0138463847124126,0.00122202517361645
"wang2019",0.0856956680613293,0.0446058210883341,1623,"china","2008","N","N","Y","N","N","N","o",39.5,"Individual","Chinese Cultural Revolution",1,1,"1","1","",0.0856956680613293,0.000607500885067046
"wernerlambsdorff2020",-0.0102757312009564,0.0526239518802077,925,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",-0.0102757312009564,0.00108202254312333
"wernerlambsdorff2020",0.0133352966135958,0.0927597097545328,312,"indonesia","2013","N","N","N","N","N","N","s",12.5,"Individual","Maluku conflict",1,1,"1","1","1",0.0133352966135958,0.00321429058312544
