"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"getmanskyweiss2023b",0.0342507741480312,0.0197779177722918,3004,"israel","1996","N","N","N","Y","N","N","s",23,"Individual","Israel-Palestine conflict",1,1,"1","0","1",0.0342507741480312,0.000332219495551304
"getmanskyweiss2023b",-0.0718410973237177,0.0293288863127061,1301,"israel","2006","N","N","N","Y","N","N","s",33,"Individual","Israel-Palestine conflict",1,1,"1","0","1",-0.0718410973237177,0.000761311039131113
"getmanskyweiss2023b",-0.11482662289639,0.0304578871607883,1387,"israel","2015","N","N","N","Y","N","N","s",42,"Individual","Israel-Palestine conflict",1,1,"1","0","1",-0.11482662289639,0.000702599957876367
"gonzaleztraunmuller2023",-0.137228445838495,0.0222335452241468,1792,"srilanka","2016","N","N","N","N","N","N","s",20,"Individual","Sri Lankan Civil War",1,1,"1","1","1",-0.137228445838495,0.000537516101736265
"grossmanetal2015",0.035194460968268,0.0206950552789909,2334,"israel","2013","N","N","Y","N","N","N","s",10.5,"Individual","Israel-Palestine conflict",1,1,"0","0","1",0.035194460968268,0.000427571467676097
"hayesmcallister2001",0.0633014145763535,0.035297469864387,869,"northernireland","1998","N","N","N","N","N","N","s",12.5,"Individual","The Troubles",1,1,"0","0","1",0.0633014145763535,0.00114285935302758
"hazlett2020",-0.0772809662422369,0.0288722611963899,1276,"chad","2009","N","N","N","N","N","N","s",5.5,"Individual","War in Darfur",1,1,"1","1","2",-0.0772809662422369,0.00077497331251051
"henrichetal2019b",0.0212155812970636,0.0491028534676838,409,"tajikistan","2011","N","N","N","N","N","N","s",16.5,"Individual","Tajikistan Civil War",1,1,"1","0","2",0.0212155812970636,0.00244877451179232
"hirschhoefleretal2016",0.231137541064881,0.0391325260749278,1627,"israel","2014","N","N","N","N","N","N","s",11.5,"Individual","Israel-Palestine conflict",1,1,"1","1","1",0.231137541064881,0.000551048621242864
"krause2017",-0.254432732504553,0.0274057166717903,1101,"colombia","2016","N","N","N","N","N","N","s",1.5,"Municipality","Colombia conflict",1,1,"0","0","2",-0.254432732504553,0.000795198837224076
"kreimanmasullo2020",0.0559904177428535,0.027391289018391,1076,"colombia","2016","N","N","Y","N","N","N","s",17,"Municipality","Colombia conflict",1,1,"1","1","2",0.0559904177428535,0.00092440927814744
"liendobraithwaite2018",-0.0509794602687856,0.0297375327561925,1136,"colombia","2014","N","N","N","N","N","N","s",7,"Individual","Colombia conflict",1,1,"0","0","2",-0.0509794602687856,0.00087648365072293
"liendobraithwaite2018",-0.00153430252731361,0.0298693898119823,1136,"colombia","2014","N","N","N","N","N","N","s",7,"Individual","Colombia conflict",1,1,"0","0","2",-0.00153430252731361,0.000881053120561278
"mcallister2004",0.0589929165501499,0.034553198197566,868,"northernireland","1998","N","N","N","N","N","N","s",15,"Individual","The Troubles",1,1,"1","1","1",0.0589929165501499,0.00114538844652445
"mcallister2004",0.0661149112644562,0.034829081316289,868,"northernireland","1998","N","N","N","N","N","N","s",15,"Individual","The Troubles",1,1,"1","1","1",0.0661149112644562,0.00114334111216219
"meernik2020",-0.114607398737346,0.0297554375242897,1543,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",-0.114607398737346,0.000631584184661087
"meernik2020",-0.00531679154123782,0.0260487971856348,1539,"colombia","2016","N","N","N","N","N","N","s",26,"Individual","Colombia conflict",1,1,"0","0","2",-0.00531679154123782,0.000650158299255208
"mironovaetal2019",0.0488038642313388,0.0673800823171976,232,"syria","2014","N","N","N","N","N","N","s",1.5,"Individual","Syrian Civil War",1,1,"0","0","2",0.0488038642313388,0.0043084070940484
"mironovawhitt2021a",-0.279675579141702,0.0383744630566626,596,"iraq","2019","N","N","N","N","N","N","s",3.5,"Individual","ISIL insurgency",1,1,"1","0","2",-0.279675579141702,0.00142803573712207
"mironovawhitt2021b",0.118686842498146,0.0726869013006011,200,"ukraine","2015","Y","N","N","N","N","N","s",0.5,"Individual","Russo-Ukrainian War",1,1,"1","0","1",0.118686842498146,0.00488454923715435
"nussioetal2015",-0.0165874414939311,0.0210074352149311,1780,"colombia","2013","N","N","N","N","N","N","s",8.5,"Individual","Colombia conflict",1,1,"0","0","2",-0.0165874414939311,0.000561804266033254
"pechenkinaetal2019",-0.331365423243945,0.026838167693997,1989,"ukraine","2015","N","N","N","N","N","N","s",0.5,"Individual","Russo-Ukrainian War",1,1,"1","1","1",-0.331365423243945,0.000398617012558983
"pechenkinagamboa2019",-0.179857062749214,0.0499345716916934,1052,"colombia","2016","N","N","N","N","N","N","s",2.5,"Municipality","Colombia conflict",1,1,"1","1","2",-0.179857062749214,0.000890912753080837
"popovic2022",-0.096015153017381,0.0710453198130654,156,"serbia","2000","Y","N","N","N","N","N","s",1,"Municipailty","Yugoslavian Wars",1,1,"1","0","1",-0.096015153017381,0.00633320754242888
"schaub2023",0.0380326754924214,0.0249850407464972,1688,"armenia","2018","N","N","N","N","N","N","s",99,"Individual","World War I",1,1,"0","1","",0.0380326754924214,0.000591054607887914
"tellez2019",-0.0620262566885839,0.0258425160129999,5329,"colombia","2015","N","N","N","N","N","N","s",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",-0.0620262566885839,0.000186246300365076
"tellez2019",0.00265584925070244,0.0139137331155604,5329,"colombia","2015","N","N","N","N","N","N","s",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",0.00265584925070244,0.000187685039973586
"weintraubetal2015",-0.044736432871253,0.0295565480212519,1104,"colombia","2014","N","N","N","N","N","N","s",15,"Municipality","Colombia Conflict",1,1,"1","1","2",-0.044736432871253,0.000902993026784618
